voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Anne MCTAGGART (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
