voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,Lindsay James Crosbie EASTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
18,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
19,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
20,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
21,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
22,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
23,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
24,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
26,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
27,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
28,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
29,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
30,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
31,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
32,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
33,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),Don MARSHALL (SFP),Roger HUMPHRY (Grn),skipped,skipped,skipped,,8
34,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),Roger HUMPHRY (Grn),John KELLAS (SNP),Don MARSHALL (SFP),skipped,skipped,,8
35,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),Roger HUMPHRY (Grn),Don MARSHALL (SFP),John KELLAS (SNP),skipped,skipped,,8
36,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),Roger HUMPHRY (Grn),skipped,skipped,skipped,skipped,,8
37,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),Roger HUMPHRY (Grn),Ken HARVEY (SNP),skipped,skipped,skipped,,8
38,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),John KELLAS (SNP),skipped,skipped,skipped,skipped,skipped,,8
39,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Ken HARVEY (SNP),Roger HUMPHRY (Grn),skipped,skipped,skipped,skipped,,8
40,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
41,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
42,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
43,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
44,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
45,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
46,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
47,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
48,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
49,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Angus FORBES (Con),skipped,skipped,skipped,skipped,skipped,,8
50,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
51,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
52,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),skipped,skipped,skipped,skipped,skipped,,8
53,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),Don MARSHALL (SFP),Roger HUMPHRY (Grn),Ken HARVEY (SNP),skipped,skipped,,8
54,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Mac ROBERTS (Con),Roger HUMPHRY (Grn),John KELLAS (SNP),Don MARSHALL (SFP),skipped,skipped,,8
55,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),John KELLAS (SNP),Mac ROBERTS (Con),Roger HUMPHRY (Grn),skipped,skipped,skipped,,8
56,Lindsay James Crosbie EASTON (LD),Alasdair BAILEY (Lab),Roger HUMPHRY (Grn),John KELLAS (SNP),Don MARSHALL (SFP),Mac ROBERTS (Con),skipped,skipped,,8
