Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,Kate Mortenson,Zach Metzger,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
MINNEAPOLIS W-13 P-11,Linea Palmisano,skipped,skipped,1,5
